47,180,180,133,32,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
26,180,180,132,84,180,180,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,N
36,180,180,132,109,180,180,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,N
115,180,180,132,118,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
56,180,180,133,77,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
109,180,180,133,74,180,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N
86,179,180,133,135,182,180,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,Y
33,180,180,132,97,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
155,180,180,133,86,180,180,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,N
177,180,180,132,112,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
101,180,180,133,114,180,180,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,N
28,180,180,133,87,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
140,180,180,133,140,180,180,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,N
95,183,180,133,138,180,180,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,Y
135,181,180,132,63,182,180,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y
104,180,180,132,80,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
149,147,180,133,153,130,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
12,181,180,133,63,182,180,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,Y
141,180,180,133,77,180,180,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,N
120,175,180,132,153,180,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Y
85,183,180,133,138,180,180,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,Y
64,180,180,133,89,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
82,179,180,133,140,182,180,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,Y
177,180,180,132,99,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
7,180,180,133,120,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
58,180,180,132,106,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
105,179,180,133,161,181,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
2,180,180,134,155,180,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N
27,180,180,133,151,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
17,180,180,134,140,180,180,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,N
43,180,180,132,118,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
90,180,180,132,143,180,180,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,N
168,180,180,132,134,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
125,180,180,133,80,180,180,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,N
58,180,180,133,154,180,180,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,N
172,180,180,132,87,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
63,180,180,132,149,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
10,183,180,133,139,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
65,180,180,133,155,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
64,180,180,133,134,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
58,180,180,133,137,182,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
111,180,180,132,82,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
135,180,180,132,129,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
176,180,180,132,113,180,180,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,N
106,181,180,132,139,182,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
23,180,180,133,99,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
150,179,180,132,140,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
163,180,180,132,123,180,180,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,N
43,180,180,132,149,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
49,183,180,133,140,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
30,181,180,133,140,179,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
41,180,180,133,112,180,180,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,N
30,0,0,133,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
148,180,180,133,95,180,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N
147,180,180,132,90,180,180,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,N
131,180,180,132,82,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
137,183,180,128,127,182,180,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,Y
47,180,180,132,106,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
44,179,180,133,140,178,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
95,181,180,133,140,179,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
32,180,180,132,149,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
105,180,180,132,110,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
126,180,180,133,102,180,180,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,N
48,180,180,133,117,180,180,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,N
